X,Y,START_YR,END_YR,S_PER,E_PER,S_DAY,E_DAY,Flow_m3d
478498,2156819,1984,1985,1,2,0,31,-3638
478008,2153563,1984,1985,1,2,0,31,-3019
482692,2154553,1984,1985,1,2,0,31,-2365
479219,2153704,1984,1985,1,2,0,31,-1049
480744,2154714,1984,1985,1,2,0,31,-5148
480901,2152320,1984,1985,1,2,0,31,-2548
482973,2152823,1984,1985,1,2,0,31,-5878
480463,2157220,1984,1985,1,2,0,31,-2414
482157,2152446,1984,1985,1,2,0,31,-3302
480945,2151587,1984,1985,1,2,0,31,-3736
482650,2152058,1984,1985,1,2,0,31,-3674
481957,2152026,1984,1985,1,2,0,31,-5395
482283,2154851,1984,1985,1,2,0,31,-973
482304,2153389,1984,1985,1,2,0,31,-1630
479198,2154207,1984,1985,1,2,0,31,-2250
478144,2155925,1984,1985,1,2,0,31,-3148
483605,2152928,1984,1985,1,2,0,31,-3779
478144,2155181,1984,1985,1,2,0,31,-4515
478895,2155313,1984,1985,1,2,0,31,-6559
471527,2154972,1984,1985,1,2,0,31,-2268
478946,2154626,1984,1985,1,2,0,31,-1726
479995,2155926,1984,1985,1,2,0,31,-1392
478781,2155913,1984,1985,1,2,0,31,-2969
478540,2153210,1984,1985,1,2,0,31,-4567
478126,2154207,1984,1985,1,2,0,31,-1795
477447,2154531,1984,1985,1,2,0,31,-2455
484108,2153620,1984,1985,1,2,0,31,-4013
479576,2155276,1984,1985,1,2,0,31,-1173
484606,2150489,1984,1985,1,2,0,31,-259
487773,2146810,1984,1985,1,2,0,31,-1812
481862,2140960,1984,1985,1,2,0,31,-1476
483445,2136071,1984,1985,1,2,0,31,-2151
483553,2150442,1984,1985,1,2,0,31,-1888
480571,2145040,1984,1985,1,2,0,31,-3021
485190,2144841,1984,1985,1,2,0,31,-2848
485124,2145120,1984,1985,1,2,0,31,-3927
485377,2141715,1984,1985,1,2,0,31,-2039
485104,2145574,1984,1985,1,2,0,31,-617
479176,2139108,1984,1985,1,2,0,31,-1376
483287,2146238,1984,1985,1,2,0,31,-2718
480917,2139244,1984,1985,1,2,0,31,-2313
480411,2143138,1984,1985,1,2,0,31,-3349
481716,2140255,1984,1985,1,2,0,31,-1737
488461,2146452,1984,1985,1,2,0,31,-1543
489467,2146172,1984,1985,1,2,0,31,-1333
480957,2145692,1984,1985,1,2,0,31,-1632
483850,2140451,1984,1985,1,2,0,31,-807
478852,2148058,1984,1985,1,2,0,31,-2718
480065,2145785,1984,1985,1,2,0,31,-1551
478706,2148642,1984,1985,1,2,0,31,-4466
485226,2139758,1984,1985,1,2,0,31,-6206
483260,2139989,1984,1985,1,2,0,31,-2894
480690,2137954,1984,1985,1,2,0,31,-831
487986,2144947,1984,1985,1,2,0,31,-2067
480327,2148642,1984,1985,1,2,0,31,-3613
484551,2144735,1984,1985,1,2,0,31,-3023
485761,2140779,1984,1985,1,2,0,31,-3096
479959,2146530,1984,1985,1,2,0,31,-1435
480757,2138752,1984,1985,1,2,0,31,-2584
478175,2149700,1984,1985,1,2,0,31,-948
487547,2143777,1984,1985,1,2,0,31,-4078
479963,2138791,1984,1985,1,2,0,31,-3172
479233,2137630,1984,1985,1,2,0,31,-2567
479590,2136089,1984,1985,1,2,0,31,-2167
477965,2135930,1984,1985,1,2,0,31,-1496
476896,2135388,1984,1985,1,2,0,31,-4480
477155,2135188,1984,1985,1,2,0,31,-1535
481303,2145227,1984,1985,1,2,0,31,-4263
480823,2144109,1984,1985,1,2,0,31,-2762
480797,2141915,1984,1985,1,2,0,31,-4024
483898,2137741,1984,1985,1,2,0,31,-2444
483034,2142593,1984,1985,1,2,0,31,-2190
478689,2150496,1984,1985,1,2,0,31,-4754
483778,2138641,1984,1985,1,2,0,31,-4455
481481,2149520,1984,1985,1,2,0,31,-3549
480760,2150404,1984,1985,1,2,0,31,-1722
480221,2151033,1984,1985,1,2,0,31,-1805
480664,2144482,1984,1985,1,2,0,31,-3323
485070,2143994,1984,1985,1,2,0,31,-2372
480622,2143758,1984,1985,1,2,0,31,-2233
485274,2140695,1984,1985,1,2,0,31,-4703
485903,2144382,1984,1985,1,2,0,31,-4750
479642,2147289,1984,1985,1,2,0,31,-3221
485550,2142726,1984,1985,1,2,0,31,-2039
485111,2142220,1984,1985,1,2,0,31,-4380
483779,2141901,1984,1985,1,2,0,31,-3897
483060,2143897,1984,1985,1,2,0,31,-948
482687,2138340,1984,1985,1,2,0,31,-4135
481901,2135103,1984,1985,1,2,0,31,-4169
477073,2150067,1984,1985,1,2,0,31,-1876
484686,2140946,1984,1985,1,2,0,31,-2154
481168,2151220,1984,1985,1,2,0,31,-760
484258,2143551,1984,1985,1,2,0,31,-7319
482187,2138640,1984,1985,1,2,0,31,-1964
484853,2136072,1984,1985,1,2,0,31,-1661
481404,2150143,1984,1985,1,2,0,31,-2039
481648,2151031,1984,1985,1,2,0,31,-5664
478238,2150738,1984,1985,1,2,0,31,-2870
477902,2150276,1984,1985,1,2,0,31,-2483
487813,2142061,1984,1985,1,2,0,31,-1133
487121,2145200,1984,1985,1,2,0,31,-1265
480791,2133270,1984,1985,1,2,0,31,-3359
485843,2150447,1984,1985,1,2,0,31,-2652
498446,2140032,1984,1985,1,2,0,31,-2750
480210,2151387,1984,1985,1,2,0,31,-5361
478906,2138404,1984,1985,1,2,0,31,-5967
487162,2141990,1984,1985,1,2,0,31,-4833
480489,2134541,1984,1985,1,2,0,31,-4309
485383,2135593,1984,1985,1,2,0,31,-1155
485353,2136042,1984,1985,1,2,0,31,-5459
489804,2135343,1984,1985,1,2,0,31,-2613
480015,2134312,1984,1985,1,2,0,31,-5910
479873,2134178,1984,1985,1,2,0,31,-4555
477696,2134789,1984,1985,1,2,0,31,-3266
482128,2135810,1984,1985,1,2,0,31,-2689
483445,2136059,1984,1985,1,2,0,31,-6705
482587,2134705,1984,1985,1,2,0,31,-3011
483587,2135232,1984,1985,1,2,0,31,-5546
487365,2136808,1984,1985,1,2,0,31,-3486
480277,2137821,1984,1985,1,2,0,31,-5150
482186,2134254,1984,1985,1,2,0,31,-1277
483267,2136640,1984,1985,1,2,0,31,-6419
485577,2137590,1984,1985,1,2,0,31,-1115
485987,2137418,1984,1985,1,2,0,31,-3280
485357,2138170,1984,1985,1,2,0,31,-3696
481261,2131506,1984,1985,1,2,0,31,-4020
486699,2140007,1984,1985,1,2,0,31,-5044
487793,2133865,1984,1985,1,2,0,31,-3695
485681,2132491,1984,1985,1,2,0,31,-3370
486679,2133212,1984,1985,1,2,0,31,-1631
487734,2132727,1984,1985,1,2,0,31,-5236
486893,2138915,1984,1985,1,2,0,31,-5796
485573,2136312,1984,1985,1,2,0,31,-876
486493,2134490,1984,1985,1,2,0,31,-171
484822,2133935,1984,1985,1,2,0,31,-6754
484272,2133665,1984,1985,1,2,0,31,-2410
483200,2133848,1984,1985,1,2,0,31,-2458
484192,2132586,1984,1985,1,2,0,31,-2912
483602,2132446,1984,1985,1,2,0,31,-2037
486233,2131345,1984,1985,1,2,0,31,-4281
486333,2132216,1984,1985,1,2,0,31,-2598
488634,2132855,1984,1985,1,2,0,31,-1280
488153,2133115,1984,1985,1,2,0,31,-2071
486343,2136134,1984,1985,1,2,0,31,-5422
488083,2134134,1984,1985,1,2,0,31,-4890
485969,2135229,1984,1985,1,2,0,31,-2103
489444,2134015,1984,1985,1,2,0,31,-10285
489484,2134564,1984,1985,1,2,0,31,-2570
489804,2135343,1984,1985,1,2,0,31,-2575
488874,2136877,1984,1985,1,2,0,31,-5257
493646,2134643,1984,1985,1,2,0,31,-9267
492327,2134822,1984,1985,1,2,0,31,-6717
493246,2135738,1984,1985,1,2,0,31,-2074
492660,2136245,1984,1985,1,2,0,31,-89
481265,2133300,1984,1985,1,2,0,31,-1258
481103,2138473,1984,1985,1,2,0,31,-983
482401,2131586,1984,1985,1,2,0,31,-3695
482632,2132332,1984,1985,1,2,0,31,-345
480912,2132969,1984,1985,1,2,0,31,-2826
483430,2130663,1984,1985,1,2,0,31,-4568
483177,2130602,1984,1985,1,2,0,31,-5106
483552,2130452,1984,1985,1,2,0,31,-1730
483815,2130811,1984,1985,1,2,0,31,-4340
484339,2131154,1984,1985,1,2,0,31,-2712
485210,2132061,1984,1985,1,2,0,31,-2595
484935,2131404,1984,1985,1,2,0,31,-1302
484129,2130853,1984,1985,1,2,0,31,-3398
483792,2130536,1984,1985,1,2,0,31,-4425
481638,2133393,1984,1985,1,2,0,31,-6307
483072,2129627,1984,1985,1,2,0,31,-2315
480995,2131462,1984,1985,1,2,0,31,-582
486705,2123955,1984,1985,1,2,0,31,-1051
483222,2133095,1984,1985,1,2,0,31,-1296
480443,2134197,1984,1985,1,2,0,31,-1382
479950,2133465,1984,1985,1,2,0,31,-816
479688,2133363,1984,1985,1,2,0,31,-1283
479648,2133076,1984,1985,1,2,0,31,-1304
478437,2134424,1984,1985,1,2,0,31,-480
476178,2134095,1984,1985,1,2,0,31,-1919
483120,2131330,1984,1985,1,2,0,31,-2913
476778,2134389,1984,1985,1,2,0,31,-3659
476720,2134847,1984,1985,1,2,0,31,-1872
477814,2133790,1984,1985,1,2,0,31,-1973
482211,2130826,1984,1985,1,2,0,31,-2268
479896,2133084,1984,1985,1,2,0,31,-173
485550,2142726,1984,1985,1,2,0,31,-3882
486562,2130782,1984,1985,1,2,0,31,-670
487133,2129237,1984,1985,1,2,0,31,-4270
487635,2129008,1984,1985,1,2,0,31,-883
487975,2128974,1984,1985,1,2,0,31,-10661
487231,2128266,1984,1985,1,2,0,31,-3270
488178,2127972,1984,1985,1,2,0,31,-6785
489421,2127836,1984,1985,1,2,0,31,-8465
487085,2126212,1984,1985,1,2,0,31,-6055
486650,2126527,1984,1985,1,2,0,31,-523
488882,2127217,1984,1985,1,2,0,31,-7803
487111,2126517,1984,1985,1,2,0,31,-4122
489958,2126538,1984,1985,1,2,0,31,-2061
486666,2126212,1984,1985,1,2,0,31,-2390
489992,2126177,1984,1985,1,2,0,31,-5742
492891,2126808,1984,1985,1,2,0,31,-5777
488261,2127516,1984,1985,1,2,0,31,-4996
486026,2130803,1984,1985,1,2,0,31,-5079
485222,2130406,1984,1985,1,2,0,31,-2475
496467,2128172,1984,1985,1,2,0,31,-2239
493006,2128467,1984,1985,1,2,0,31,-1693
492890,2127862,1984,1985,1,2,0,31,-4996
497615,2129035,1984,1985,1,2,0,31,-5719
497036,2129582,1984,1985,1,2,0,31,-2797
497202,2129606,1984,1985,1,2,0,31,-2086
497315,2129600,1984,1985,1,2,0,31,-4610
497439,2129597,1984,1985,1,2,0,31,-4856
496647,2129289,1984,1985,1,2,0,31,-8519
496435,2128999,1984,1985,1,2,0,31,-10254
496048,2129025,1984,1985,1,2,0,31,-10714
495713,2128981,1984,1985,1,2,0,31,-16510
495413,2128559,1984,1985,1,2,0,31,-7877
495360,2128726,1984,1985,1,2,0,31,-8399
494961,2128603,1984,1985,1,2,0,31,-8170
492704,2128176,1984,1985,1,2,0,31,-4110
492917,2128568,1984,1985,1,2,0,31,-6084
492829,2128339,1984,1985,1,2,0,31,-9991
491807,2127960,1984,1985,1,2,0,31,-1832
490706,2127793,1984,1985,1,2,0,31,-6676
496162,2128409,1984,1985,1,2,0,31,-2729
489528,2127154,1984,1985,1,2,0,31,-6552
487902,2127087,1984,1985,1,2,0,31,-4122
492727,2127595,1984,1985,1,2,0,31,-515
486440,2128685,1984,1985,1,2,0,31,-6196
487217,2127605,1984,1985,1,2,0,31,-2797
484817,2130992,1984,1985,1,2,0,31,-2797
484526,2130414,1984,1985,1,2,0,31,-3273
485444,2131291,1984,1985,1,2,0,31,-4362
485285,2131689,1984,1985,1,2,0,31,-5984
487741,2125198,1984,1985,1,2,0,31,-595
497979,2128002,1984,1985,1,2,0,31,-1518
498560,2127688,1984,1985,1,2,0,31,-6098
499305,2127979,1984,1985,1,2,0,31,-2954
498387,2122183,1984,1985,1,2,0,31,-5117
498543,2122563,1984,1985,1,2,0,31,-3836
498704,2122951,1984,1985,1,2,0,31,-3377
500747,2124403,1984,1985,1,2,0,31,-1699
501476,2124659,1984,1985,1,2,0,31,-6022
501597,2124497,1984,1985,1,2,0,31,-6929
502121,2124423,1984,1985,1,2,0,31,-7744
501779,2124406,1984,1985,1,2,0,31,-5275
502113,2124639,1984,1985,1,2,0,31,-5594
502326,2124457,1984,1985,1,2,0,31,-5292
502892,2124315,1984,1985,1,2,0,31,-5540
499862,2127969,1984,1985,1,2,0,31,-4200
499774,2128224,1984,1985,1,2,0,31,-3952
499404,2128348,1984,1985,1,2,0,31,-9599
499184,2128488,1984,1985,1,2,0,31,-5436
498855,2128500,1984,1985,1,2,0,31,-5300
498541,2128735,1984,1985,1,2,0,31,-6127
498153,2128420,1984,1985,1,2,0,31,-11951
498224,2129148,1984,1985,1,2,0,31,-6355
490524,2145198,1984,1985,1,2,0,31,-2908
490215,2136947,1984,1985,1,2,0,31,-433
490395,2136697,1984,1985,1,2,0,31,-2337
488920,2141217,1984,1985,1,2,0,31,-1271
490429,2140629,1984,1985,1,2,0,31,-3678
489524,2140324,1984,1985,1,2,0,31,-5391
494401,2141125,1984,1985,1,2,0,31,-3110
489024,2138895,1984,1985,1,2,0,31,-4666
492110,2138566,1984,1985,1,2,0,31,-1468
492185,2138296,1984,1985,1,2,0,31,-5605
491725,2138701,1984,1985,1,2,0,31,-5093
496929,2143163,1984,1985,1,2,0,31,-3988
496431,2141160,1984,1985,1,2,0,31,-7427
497573,2142887,1984,1985,1,2,0,31,-8896
495210,2141993,1984,1985,1,2,0,31,-4290
485811,2136521,1984,1985,1,2,0,31,-5212
497336,2141954,1984,1985,1,2,0,31,-3963
496897,2141745,1984,1985,1,2,0,31,-1899
496437,2142004,1984,1985,1,2,0,31,-4995
496509,2142463,1984,1985,1,2,0,31,-2763
492113,2140360,1984,1985,1,2,0,31,-2985
492584,2141270,1984,1985,1,2,0,31,-1747
480042,2143331,1984,1985,1,2,0,31,-5382
487649,2141016,1984,1985,1,2,0,31,-2668
487114,2141384,1984,1985,1,2,0,31,-173
486789,2140914,1984,1985,1,2,0,31,-1814
487174,2140802,1984,1985,1,2,0,31,-1443
487435,2140423,1984,1985,1,2,0,31,-4925
487191,2140016,1984,1985,1,2,0,31,-1123
496913,2138347,1984,1985,1,2,0,31,-4164
479525,2142124,1984,1985,1,2,0,31,-1706
479826,2143897,1984,1985,1,2,0,31,-2244
477767,2140498,1984,1985,1,2,0,31,-2226
479080,2143917,1984,1985,1,2,0,31,-3711
479819,2141143,1984,1985,1,2,0,31,-1361
476811,2147687,1984,1985,1,2,0,31,-1934
479054,2141245,1984,1985,1,2,0,31,-2059
479362,2140943,1984,1985,1,2,0,31,-853
477978,2138211,1984,1985,1,2,0,31,-603
479631,2143506,1984,1985,1,2,0,31,-1469
477108,2150026,1984,1985,1,2,0,31,-645
476723,2136300,1984,1985,1,2,0,31,-1227
477689,2141301,1984,1985,1,2,0,31,-1006
479760,2144819,1984,1985,1,2,0,31,-4045
478505,2144514,1984,1985,1,2,0,31,-1220
477626,2144350,1984,1985,1,2,0,31,-690
475535,2138416,1984,1985,1,2,0,31,-1627
472181,2142453,1984,1985,1,2,0,31,-2220
478498,2156819,1984,1985,2,3,31,59,-2520
478008,2153563,1984,1985,2,3,31,59,-3618
482692,2154553,1984,1985,2,3,31,59,-1874
479219,2153704,1984,1985,2,3,31,59,-776
480744,2154714,1984,1985,2,3,31,59,-4007
480901,2152320,1984,1985,2,3,31,59,-2348
482973,2152823,1984,1985,2,3,31,59,-4782
480463,2157220,1984,1985,2,3,31,59,-2055
482157,2152446,1984,1985,2,3,31,59,-2714
480945,2151587,1984,1985,2,3,31,59,-3728
482650,2152058,1984,1985,2,3,31,59,-3660
481957,2152026,1984,1985,2,3,31,59,-4524
482283,2154851,1984,1985,2,3,31,59,-925
482304,2153389,1984,1985,2,3,31,59,-1627
479198,2154207,1984,1985,2,3,31,59,-2423
478144,2155925,1984,1985,2,3,31,59,-2520
483605,2152928,1984,1985,2,3,31,59,-3603
478144,2155181,1984,1985,2,3,31,59,-3490
478895,2155313,1984,1985,2,3,31,59,-5106
471527,2154972,1984,1985,2,3,31,59,-1874
478946,2154626,1984,1985,2,3,31,59,-1619
479995,2155926,1984,1985,2,3,31,59,-1099
478781,2155913,1984,1985,2,3,31,59,-1810
478540,2153210,1984,1985,2,3,31,59,-3555
478126,2154207,1984,1985,2,3,31,59,-2003
477447,2154531,1984,1985,2,3,31,59,-1810
484108,2153620,1984,1985,2,3,31,59,-3695
479576,2155276,1984,1985,2,3,31,59,-3555
484606,2150489,1984,1985,2,3,31,59,-608
487773,2146810,1984,1985,2,3,31,59,-1709
481862,2140960,1984,1985,2,3,31,59,-1353
483445,2136071,1984,1985,2,3,31,59,-2108
483553,2150442,1984,1985,2,3,31,59,-1780
480571,2145040,1984,1985,2,3,31,59,-2848
485190,2144841,1984,1985,2,3,31,59,-2826
485124,2145120,1984,1985,2,3,31,59,-3631
485377,2141715,1984,1985,2,3,31,59,-1922
485104,2145574,1984,1985,2,3,31,59,-684
483287,2146238,1984,1985,2,3,31,59,-2563
480917,2139244,1984,1985,2,3,31,59,-2065
480411,2143138,1984,1985,2,3,31,59,-2777
481716,2140255,1984,1985,2,3,31,59,-1637
488461,2146452,1984,1985,2,3,31,59,-1054
489467,2146172,1984,1985,2,3,31,59,-1265
480957,2145692,1984,1985,2,3,31,59,-1353
483850,2140451,1984,1985,2,3,31,59,-429
478852,2148058,1984,1985,2,3,31,59,-2563
480065,2145785,1984,1985,2,3,31,59,-1541
478706,2148642,1984,1985,2,3,31,59,-3702
485226,2139758,1984,1985,2,3,31,59,-6962
483260,2139989,1984,1985,2,3,31,59,-2851
480690,2137954,1984,1985,2,3,31,59,-783
487986,2144947,1984,1985,2,3,31,59,-2065
480327,2148642,1984,1985,2,3,31,59,-3275
484551,2144735,1984,1985,2,3,31,59,-2777
485761,2140779,1984,1985,2,3,31,59,-3165
479959,2146530,1984,1985,2,3,31,59,-1353
480757,2138752,1984,1985,2,3,31,59,-2592
478175,2149700,1984,1985,2,3,31,59,-641
487547,2143777,1984,1985,2,3,31,59,-3844
479963,2138791,1984,1985,2,3,31,59,-2990
478216,2137221,1984,1985,2,3,31,59,-2207
479233,2137630,1984,1985,2,3,31,59,-2421
479590,2136089,1984,1985,2,3,31,59,-2171
477965,2135930,1984,1985,2,3,31,59,-1709
476896,2135388,1984,1985,2,3,31,59,-5148
477155,2135188,1984,1985,2,3,31,59,-1544
481303,2145227,1984,1985,2,3,31,59,-3916
480823,2144109,1984,1985,2,3,31,59,-3275
480797,2141915,1984,1985,2,3,31,59,-3346
483898,2137741,1984,1985,2,3,31,59,-2338
483034,2142593,1984,1985,2,3,31,59,-2065
479224,2150276,1984,1985,2,3,31,59,-3061
478689,2150496,1984,1985,2,3,31,59,-5325
483778,2138641,1984,1985,2,3,31,59,-4200
481481,2149520,1984,1985,2,3,31,59,-4061
480221,2151033,1984,1985,2,3,31,59,-2492
481776,2150834,1984,1985,2,3,31,59,-3560
480664,2144482,1984,1985,2,3,31,59,-2848
485070,2143994,1984,1985,2,3,31,59,-2136
480622,2143758,1984,1985,2,3,31,59,-1891
485274,2140695,1984,1985,2,3,31,59,-4876
485903,2144382,1984,1985,2,3,31,59,-4556
479642,2147289,1984,1985,2,3,31,59,-3012
485550,2142726,1984,1985,2,3,31,59,-1922
485111,2142220,1984,1985,2,3,31,59,-4129
483779,2141901,1984,1985,2,3,31,59,-3773
483060,2143897,1984,1985,2,3,31,59,-783
482687,2138340,1984,1985,2,3,31,59,-4110
481901,2135103,1984,1985,2,3,31,59,-5028
477073,2150067,1984,1985,2,3,31,59,-1870
484686,2140946,1984,1985,2,3,31,59,-2145
481168,2151220,1984,1985,2,3,31,59,-1021
484258,2143551,1984,1985,2,3,31,59,-7267
482187,2138640,1984,1985,2,3,31,59,-1877
484853,2136072,1984,1985,2,3,31,59,-1566
481404,2150143,1984,1985,2,3,31,59,-1922
481648,2151031,1984,1985,2,3,31,59,-3987
478238,2150738,1984,1985,2,3,31,59,-5411
477902,2150276,1984,1985,2,3,31,59,-2921
487813,2142061,1984,1985,2,3,31,59,-1924
487121,2145200,1984,1985,2,3,31,59,-532
480791,2133270,1984,1985,2,3,31,59,-1050
485843,2150447,1984,1985,2,3,31,59,-2652
498446,2140032,1984,1985,2,3,31,59,-2670
480210,2151387,1984,1985,2,3,31,59,-2563
478906,2138404,1984,1985,2,3,31,59,-5055
487162,2141990,1984,1985,2,3,31,59,-5909
487094,2143085,1984,1985,2,3,31,59,-4912
480489,2134541,1984,1985,2,3,31,59,-4367
485383,2135593,1984,1985,2,3,31,59,-1210
485353,2136042,1984,1985,2,3,31,59,-5481
489804,2135343,1984,1985,2,3,31,59,-2745
480015,2134312,1984,1985,2,3,31,59,-6422
479873,2134178,1984,1985,2,3,31,59,-4414
477696,2134789,1984,1985,2,3,31,59,-2733
482128,2135810,1984,1985,2,3,31,59,-2612
483445,2136059,1984,1985,2,3,31,59,-6718
482587,2134705,1984,1985,2,3,31,59,-5355
483587,2135232,1984,1985,2,3,31,59,-5594
487365,2136808,1984,1985,2,3,31,59,-3516
480277,2137821,1984,1985,2,3,31,59,-5195
482186,2134254,1984,1985,2,3,31,59,-1275
483267,2136640,1984,1985,2,3,31,59,-6553
485577,2137590,1984,1985,2,3,31,59,-1190
485987,2137418,1984,1985,2,3,31,59,-2745
485357,2138170,1984,1985,2,3,31,59,-3995
481261,2131506,1984,1985,2,3,31,59,-4061
486699,2140007,1984,1985,2,3,31,59,-4111
487793,2133865,1984,1985,2,3,31,59,-4441
485681,2132491,1984,1985,2,3,31,59,-3974
486679,2133212,1984,1985,2,3,31,59,-1640
487734,2132727,1984,1985,2,3,31,59,-5187
486893,2138915,1984,1985,2,3,31,59,-5892
485573,2136312,1984,1985,2,3,31,59,-891
486493,2134490,1984,1985,2,3,31,59,-4575
484822,2133935,1984,1985,2,3,31,59,-7289
484272,2133665,1984,1985,2,3,31,59,-2417
483200,2133848,1984,1985,2,3,31,59,-2496
484192,2132586,1984,1985,2,3,31,59,-2924
483602,2132446,1984,1985,2,3,31,59,-1989
486233,2131345,1984,1985,2,3,31,59,-3810
488634,2132855,1984,1985,2,3,31,59,-1302
488153,2133115,1984,1985,2,3,31,59,-1871
486343,2136134,1984,1985,2,3,31,59,-3900
488083,2134134,1984,1985,2,3,31,59,-4890
485969,2135229,1984,1985,2,3,31,59,-2152
489444,2134015,1984,1985,2,3,31,59,-10318
489484,2134564,1984,1985,2,3,31,59,-3015
489804,2135343,1984,1985,2,3,31,59,-5463
488874,2136877,1984,1985,2,3,31,59,-5344
493646,2134643,1984,1985,2,3,31,59,-9441
492327,2134822,1984,1985,2,3,31,59,-7280
493246,2135738,1984,1985,2,3,31,59,-1974
481265,2133300,1984,1985,2,3,31,59,-1120
481103,2138473,1984,1985,2,3,31,59,-1082
482401,2131586,1984,1985,2,3,31,59,-3464
482632,2132332,1984,1985,2,3,31,59,-343
480912,2132969,1984,1985,2,3,31,59,-2771
483430,2130663,1984,1985,2,3,31,59,-4250
483177,2130602,1984,1985,2,3,31,59,-5132
483552,2130452,1984,1985,2,3,31,59,-1872
483815,2130811,1984,1985,2,3,31,59,-4362
484339,2131154,1984,1985,2,3,31,59,-2732
485210,2132061,1984,1985,2,3,31,59,-2432
484935,2131404,1984,1985,2,3,31,59,-1370
483792,2130536,1984,1985,2,3,31,59,-4452
481638,2133393,1984,1985,2,3,31,59,-951
483072,2129627,1984,1985,2,3,31,59,-2095
480995,2131462,1984,1985,2,3,31,59,-775
486705,2123955,1984,1985,2,3,31,59,-1092
480443,2134197,1984,1985,2,3,31,59,-1382
479950,2133465,1984,1985,2,3,31,59,-751
479688,2133363,1984,1985,2,3,31,59,-707
479648,2133076,1984,1985,2,3,31,59,-1394
478437,2134424,1984,1985,2,3,31,59,-540
476178,2134095,1984,1985,2,3,31,59,-2159
483120,2131330,1984,1985,2,3,31,59,-2973
476778,2134389,1984,1985,2,3,31,59,-3715
476720,2134847,1984,1985,2,3,31,59,-1901
477814,2133790,1984,1985,2,3,31,59,-2160
482211,2130826,1984,1985,2,3,31,59,-2133
479896,2133084,1984,1985,2,3,31,59,-3981
485550,2142726,1984,1985,2,3,31,59,-3857
487133,2129237,1984,1985,2,3,31,59,-4961
487635,2129008,1984,1985,2,3,31,59,-898
487975,2128974,1984,1985,2,3,31,59,-10949
487231,2128266,1984,1985,2,3,31,59,-2354
488178,2127972,1984,1985,2,3,31,59,-6744
489421,2127836,1984,1985,2,3,31,59,-8605
487085,2126212,1984,1985,2,3,31,59,-5999
486650,2126527,1984,1985,2,3,31,59,-2692
487111,2126517,1984,1985,2,3,31,59,-4190
489958,2126538,1984,1985,2,3,31,59,-2095
486666,2126212,1984,1985,2,3,31,59,-2354
489992,2126177,1984,1985,2,3,31,59,-5836
490912,2126096,1984,1985,2,3,31,59,-1721
492891,2126808,1984,1985,2,3,31,59,-5609
488261,2127516,1984,1985,2,3,31,59,-4901
486026,2130803,1984,1985,2,3,31,59,-5163
485222,2130406,1984,1985,2,3,31,59,-2309
496467,2128172,1984,1985,2,3,31,59,-1052
493006,2128467,1984,1985,2,3,31,59,-1721
492890,2127862,1984,1985,2,3,31,59,-5036
497615,2129035,1984,1985,2,3,31,59,-5731
497036,2129582,1984,1985,2,3,31,59,-2843
497202,2129606,1984,1985,2,3,31,59,-3279
497315,2129600,1984,1985,2,3,31,59,-4619
497439,2129597,1984,1985,2,3,31,59,-4880
496647,2129289,1984,1985,2,3,31,59,-7975
496435,2128999,1984,1985,2,3,31,59,-10016
496048,2129025,1984,1985,2,3,31,59,-10303
495713,2128981,1984,1985,2,3,31,59,-16560
495413,2128559,1984,1985,2,3,31,59,-7687
495360,2128726,1984,1985,2,3,31,59,-8188
494961,2128603,1984,1985,2,3,31,59,-8195
492704,2128176,1984,1985,2,3,31,59,-4118
492917,2128568,1984,1985,2,3,31,59,-5387
492829,2128339,1984,1985,2,3,31,59,-10093
491807,2127960,1984,1985,2,3,31,59,-3768
490706,2127793,1984,1985,2,3,31,59,-6746
496162,2128409,1984,1985,2,3,31,59,-2823
489528,2127154,1984,1985,2,3,31,59,-6828
489441,2127276,1984,1985,2,3,31,59,-3292
487902,2127087,1984,1985,2,3,31,59,-4190
492727,2127595,1984,1985,2,3,31,59,-524
486440,2128685,1984,1985,2,3,31,59,-6165
487217,2127605,1984,1985,2,3,31,59,-2843
484817,2130992,1984,1985,2,3,31,59,-2843
484526,2130414,1984,1985,2,3,31,59,-3264
485444,2131291,1984,1985,2,3,31,59,-4177
485285,2131689,1984,1985,2,3,31,59,-6684
487741,2125198,1984,1985,2,3,31,59,-716
497979,2128002,1984,1985,2,3,31,59,-1558
498560,2127688,1984,1985,2,3,31,59,-6090
499305,2127979,1984,1985,2,3,31,59,-2830
499184,2127397,1984,1985,2,3,31,59,-4756
498387,2122183,1984,1985,2,3,31,59,-5425
498543,2122563,1984,1985,2,3,31,59,-3936
498704,2122951,1984,1985,2,3,31,59,-3183
498012,2128664,1984,1985,2,3,31,59,-3772
500747,2124403,1984,1985,2,3,31,59,-1902
501476,2124659,1984,1985,2,3,31,59,-5209
501597,2124497,1984,1985,2,3,31,59,-6723
502121,2124423,1984,1985,2,3,31,59,-7430
501779,2124406,1984,1985,2,3,31,59,-4756
502113,2124639,1984,1985,2,3,31,59,-5740
502326,2124457,1984,1985,2,3,31,59,-7297
502892,2124315,1984,1985,2,3,31,59,-5576
499862,2127969,1984,1985,2,3,31,59,-4132
499774,2128224,1984,1985,2,3,31,59,-5429
499404,2128348,1984,1985,2,3,31,59,-9377
499184,2128488,1984,1985,2,3,31,59,-5170
498855,2128500,1984,1985,2,3,31,59,-6755
498541,2128735,1984,1985,2,3,31,59,-5897
